;num_tipo;codigo;banco;descricao;tipo;unidade;quantidade;valor_unitario;total
;Insumo; 00040304 ;SINAPI;PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11);Material;KG;0,0190000;23,84;0,45
;Insumo; 00040271 ;SINAPI;LOCACAO DE APRUMADOR METALICO DE PILAR, COM ALTURA E ANGULO REGULAVEIS, EXTENSAO DE *1,50* A *2,80* M;Equipamento;UNXMES;0,1960000;29,08;5,69
;Insumo; 00040275 ;SINAPI;LOCACAO DE VIGA SANDUICHE METALICA VAZADA PARA TRAVAMENTO DE PILARES, ALTURA DE *8* CM, LARGURA DE *6* CM E EXTENSAO DE 2 M;Equipamento;UNXMES;0,3930000;30,40;11,94
; 2.2.4.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92759 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-60 DE 5,0 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;14,40;14,40
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0175000;21,47;0,37
;Composição Auxiliar; 92800 ;SINAPI;CORTE E DOBRA DE AÇO CA-60, DIÂMETRO DE 5,0 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;10,54;10,54
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1069000;25,83;2,76
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;1,1900000;0,22;0,26
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.4.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92762 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;11,67;11,67
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0392000;25,83;1,01
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0064000;21,47;0,13
;Composição Auxiliar; 92803 ;SINAPI;CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 10,0 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;9,95;9,95
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;0,5430000;0,22;0,11
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.4.4 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 0601003054 ;AGESUL;CONCRETO USINADO CONVENCIONAL, CONTROLE TIPO A, CONSISTENCIA NORMAL PARA VIBRACAO, BRITA 1, FCK=25,0 MPA (SEM LANCAMENTO E ADENSAMENTO);6;m³;1,0000000;620,76;620,76
;Insumo; 6348 ;AGESUL;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953) - SINAPI - 00034493;Material;m³;1,0500000;591,20;620,76
; 2.2.4.5 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 103673 ;SINAPI;LANÇAMENTO COM USO DE BOMBA, ADENSAMENTO E ACABAMENTO DE CONCRETO EM ESTRUTURAS. AF_02/2022;FUES - FUNDAÇÕES E ESTRUTURAS;m³;1,0000000;39,96;39,96
;Composição Auxiliar; 88316 ;SINAPI;SERVENTE COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;1,3450000;20,96;28,19
;Composição Auxiliar; 90587 ;SINAPI;VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHI DIURNO. AF_06/2015;CHOR - CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;CHI;0,1300000;0,53;0,06
;Composição Auxiliar; 88309 ;SINAPI;PEDREIRO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2240000;26,04;5,83
;Composição Auxiliar; 88262 ;SINAPI;CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2240000;25,69;5,75
;Composição Auxiliar; 90586 ;SINAPI;VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHP DIURNO. AF_06/2015;CHOR - CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;CHP;0,0940000;1,42;0,13
; 2.2.5 ;;;VIGAS COBERTURA (BANHEIRO TIPO 01);;;;;16.938,94
; 2.2.5.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92479 ;SINAPI;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 18 UTILIZAÇÕES. AF_09/2020;FUES - FUNDAÇÕES E ESTRUTURAS;m²;1,0000000;69,23;69,23
;Composição Auxiliar; 92272 ;SINAPI;FABRICAÇÃO DE ESCORAS DE VIGA DO TIPO GARFO, EM MADEIRA. AF_09/2020;FUES - FUNDAÇÕES E ESTRUTURAS;M;0,6590000;38,34;25,26
;Composição Auxiliar; 88262 ;SINAPI;CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,5960000;25,69;15,31
;Composição Auxiliar; 88239 ;SINAPI;AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1090000;21,39;2,33
;Composição Auxiliar; 92266 ;SINAPI;FABRICAÇÃO DE FÔRMA PARA VIGAS, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_09/2020;FUES - FUNDAÇÕES E ESTRUTURAS;m²;0,1050000;174,03;18,27
;Insumo; 00040304 ;SINAPI;PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11);Material;KG;0,0490000;23,84;1,16
;Insumo; 00002692 ;SINAPI;DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA;Material;L;0,0040000;6,78;0,02
;Insumo; 00006193 ;SINAPI;TABUA NAO APARELHADA *2,5 X 20* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA;Material;M;0,3280000;20,98;6,88
; 2.2.5.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92759 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-60 DE 5,0 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;14,40;14,40
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0175000;21,47;0,37
;Composição Auxiliar; 92800 ;SINAPI;CORTE E DOBRA DE AÇO CA-60, DIÂMETRO DE 5,0 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;10,54;10,54
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1069000;25,83;2,76
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;1,1900000;0,22;0,26
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.5.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92760 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;13,75;13,75
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0790000;25,83;2,04
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0129000;21,47;0,27
;Composição Auxiliar; 92801 ;SINAPI;CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 6,3 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;10,76;10,76
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;0,9700000;0,22;0,21
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.5.4 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92761 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;13,00;13,00
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0561000;25,83;1,44
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0092000;21,47;0,19
;Composição Auxiliar; 92802 ;SINAPI;CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 8,0 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;10,74;10,74
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;0,7430000;0,22;0,16
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.5.5 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92762 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;11,67;11,67
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0392000;25,83;1,01
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0064000;21,47;0,13
;Composição Auxiliar; 92803 ;SINAPI;CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 10,0 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;9,95;9,95
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;0,5430000;0,22;0,11
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.5.6 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92764 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;9,53;9,53
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0032000;21,47;0,06
;Composição Auxiliar; 92805 ;SINAPI;CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 16,0 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;8,46;8,46
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0194000;25,83;0,50
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;0,2120000;0,22;0,04
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.5.7 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 0601003054 ;AGESUL;CONCRETO USINADO CONVENCIONAL, CONTROLE TIPO A, CONSISTENCIA NORMAL PARA VIBRACAO, BRITA 1, FCK=25,0 MPA (SEM LANCAMENTO E ADENSAMENTO);6;m³;1,0000000;620,76;620,76
;Insumo; 6348 ;AGESUL;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953) - SINAPI - 00034493;Material;m³;1,0500000;591,20;620,76
; 2.2.5.8 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 103673 ;SINAPI;LANÇAMENTO COM USO DE BOMBA, ADENSAMENTO E ACABAMENTO DE CONCRETO EM ESTRUTURAS. AF_02/2022;FUES - FUNDAÇÕES E ESTRUTURAS;m³;1,0000000;39,96;39,96
;Composição Auxiliar; 88316 ;SINAPI;SERVENTE COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;1,3450000;20,96;28,19
;Composição Auxiliar; 90587 ;SINAPI;VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHI DIURNO. AF_06/2015;CHOR - CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;CHI;0,1300000;0,53;0,06
;Composição Auxiliar; 88309 ;SINAPI;PEDREIRO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2240000;26,04;5,83
;Composição Auxiliar; 88262 ;SINAPI;CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2240000;25,69;5,75
;Composição Auxiliar; 90586 ;SINAPI;VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHP DIURNO. AF_06/2015;CHOR - CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;CHP;0,0940000;1,42;0,13
; 2.2.6 ;;;PILARES OITÃO (BANHEIRO TIPO 01);;;;;3.189,33
; 2.2.6.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92439 ;SINAPI;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 14 UTILIZAÇÕES. AF_09/2020;FUES - FUNDAÇÕES E ESTRUTURAS;m²;1,0000000;64,74;64,74
;Composição Auxiliar; 88262 ;SINAPI;CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,6220000;25,69;15,97
;Composição Auxiliar; 92264 ;SINAPI;FABRICAÇÃO DE FÔRMA PARA PILARES E ESTRUTURAS SIMILARES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_09/2020;FUES - FUNDAÇÕES E ESTRUTURAS;m²;0,0860000;226,18;19,45
;Composição Auxiliar; 88239 ;SINAPI;AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1140000;21,39;2,43
;Insumo; 00002692 ;SINAPI;DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA;Material;L;0,0040000;6,78;0,02
;Insumo; 00040287 ;SINAPI;"LOCACAO DE BARRA DE ANCORAGEM DE 0,80 A 1,20 M DE EXTENSAO, COM ROSCA DE 5/8"", INCLUINDO PORCA E FLANGE";Equipamento;MES;0,7850000;11,20;8,79
;Insumo; 00040304 ;SINAPI;PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11);Material;KG;0,0190000;23,84;0,45
;Insumo; 00040271 ;SINAPI;LOCACAO DE APRUMADOR METALICO DE PILAR, COM ALTURA E ANGULO REGULAVEIS, EXTENSAO DE *1,50* A *2,80* M;Equipamento;UNXMES;0,1960000;29,08;5,69
;Insumo; 00040275 ;SINAPI;LOCACAO DE VIGA SANDUICHE METALICA VAZADA PARA TRAVAMENTO DE PILARES, ALTURA DE *8* CM, LARGURA DE *6* CM E EXTENSAO DE 2 M;Equipamento;UNXMES;0,3930000;30,40;11,94
; 2.2.6.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92759 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-60 DE 5,0 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;14,40;14,40
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0175000;21,47;0,37
;Composição Auxiliar; 92800 ;SINAPI;CORTE E DOBRA DE AÇO CA-60, DIÂMETRO DE 5,0 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;10,54;10,54
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1069000;25,83;2,76
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;1,1900000;0,22;0,26
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.6.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92760 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;13,75;13,75
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0790000;25,83;2,04
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0129000;21,47;0,27
;Composição Auxiliar; 92801 ;SINAPI;CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 6,3 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;10,76;10,76
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;0,9700000;0,22;0,21
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.6.4 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92762 ;SINAPI;ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;11,67;11,67
;Composição Auxiliar; 88245 ;SINAPI;ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0392000;25,83;1,01
;Composição Auxiliar; 88238 ;SINAPI;AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0064000;21,47;0,13
;Composição Auxiliar; 92803 ;SINAPI;CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 10,0 MM. AF_06/2022;FUES - FUNDAÇÕES E ESTRUTURAS;KG;1,0000000;9,95;9,95
;Insumo; 00039017 ;SINAPI;ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM;Material;UN;0,5430000;0,22;0,11
;Insumo; 00043132 ;SINAPI;ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M);Material;KG;0,0250000;18,98;0,47
; 2.2.6.5 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 0601003054 ;AGESUL;CONCRETO USINADO CONVENCIONAL, CONTROLE TIPO A, CONSISTENCIA NORMAL PARA VIBRACAO, BRITA 1, FCK=25,0 MPA (SEM LANCAMENTO E ADENSAMENTO);6;m³;1,0000000;620,76;620,76
;Insumo; 6348 ;AGESUL;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953) - SINAPI - 00034493;Material;m³;1,0500000;591,20;620,76
; 2.2.6.6 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 103673 ;SINAPI;LANÇAMENTO COM USO DE BOMBA, ADENSAMENTO E ACABAMENTO DE CONCRETO EM ESTRUTURAS. AF_02/2022;FUES - FUNDAÇÕES E ESTRUTURAS;m³;1,0000000;39,96;39,96
;Composição Auxiliar; 88316 ;SINAPI;SERVENTE COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;1,3450000;20,96;28,19
;Composição Auxiliar; 90587 ;SINAPI;VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHI DIURNO. AF_06/2015;CHOR - CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;CHI;0,1300000;0,53;0,06
;Composição Auxiliar; 88309 ;SINAPI;PEDREIRO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2240000;26,04;5,83
;Composição Auxiliar; 88262 ;SINAPI;CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2240000;25,69;5,75
;Composição Auxiliar; 90586 ;SINAPI;VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHP DIURNO. AF_06/2015;CHOR - CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;CHP;0,0940000;1,42;0,13
; 2.2.7 ;;;VIGAS OITÃO (BANHEIRO TIPO 01);;;;;5.943,21
; 2.2.7.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 92479 ;SINAPI;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 18 UTILIZAÇÕES. AF_09/2020;FUES - FUNDAÇÕES E ESTRUTURAS;m²;1,0000000;69,23;69,23
;Composição Auxiliar; 92272 ;SINAPI;FABRICAÇÃO DE ESCORAS DE VIGA DO TIPO GARFO, EM MADEIRA. AF_09/2020;FUES - FUNDAÇÕES E ESTRUTURAS;M;0,6590000;38,34;25,26
;Composição Auxiliar; 88262 ;SINAPI;CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,5960000;25,69;15,31
;Composição Auxiliar; 88239 ;SINAPI;AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1090000;21,39;2,33
;Composição Auxiliar; 92266 ;SINAPI;FABRICAÇÃO DE FÔRMA PARA VIGAS, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_09/2020;FUES - FUNDAÇÕES E ESTRUTURAS;m²;0,1050000;174,03;18,27
;Insumo; 00040304 ;SINAPI;PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11);Material;KG;0,0490000;23,84;1,16
